BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,BALANCE_USAGE_RATIO,ONEOFF_PURCHASE_RATIO,INSTALLMENT_PURCHASE_RATIO,TOTAL_PURCHASES,PURCHASES_PER_TRX,CASH_ADVANCE_PER_TRX,PAYMENT_RATIO,MINIMUM_PAYMENT_RATIO,FULL_PAYMENT_FLAG,UTILIZATION_RATIO,cluster_without_pca,cluster_pca_14_comp,cluster_pca_3_comp
177.26892700000008,0.636364,429.88,429.88,0.0,0.0,0.25,0.25,0.0,0.0,0.0,4.0,7000.0,1590.946442,133.27365399999996,0.25,12.0,0.0253241324285714,0.9999999976737697,0.0,429.88,107.47,0.0,0.2272780631428571,0.019039093428571408,0.0,0.061411428571428506,6,3,8
20.933565000000044,0.36363600000000007,295.32000000000005,0.0,295.32,0.0,0.333333,0.0,0.333333,0.0,0.0,8.0,3000.0,315.3012719999999,57.71198800000002,0.181818,12.0,0.006977854999999977,0.0,0.9999999966130417,295.31999999999994,36.915,0.0,0.10510042400000003,0.019237329333333275,0.0,0.09843999999999997,3,3,8
920.872172,0.888889,296.64,130.0,166.63999999999996,944.088231,0.555556,0.111111,0.333333,0.111111,3.0,5.0,1200.0,119.36996700000009,535.455159,0.0,9.0,0.7673934766666667,0.4382416382205986,0.5617583584080421,296.64,59.328,314.696077,0.09947497249999998,0.4462126325,0.0,1.0339401925,2,3,7
4240.449485,1.0,2798.36,2798.36,0.0,48.462980000000016,0.428571,0.42857100000000004,0.0,0.142857,1.0,4.0,4500.0,539.2310420000001,931.531127,0.0,7.0,0.9423221077777779,0.9999999996426481,0.0,2798.36,699.59,48.46297999999999,0.11982912044444438,0.2070069171111111,0.0,0.6326273288888888,6,3,6
4427.994044,1.0,1039.49,876.49,162.99999999999997,621.991582,1.0,0.666667,0.833333,0.416667,7.0,29.0,11500.0,1110.44826,1028.109548,0.0,12.0,0.3850429603478261,0.8431923338914348,0.15680766514742572,1039.49,35.84448275862069,88.85594028571428,0.09656071826086948,0.08940083026086948,0.0,0.14447665930434783,8,0,6
187.21260000000007,1.0,1807.08,967.08,840.0,0.0,1.0,0.416667,0.916667,0.0,0.0,19.0,10000.0,1681.194004,175.75515899999994,1.0,12.0,0.018721260000000017,0.5351616970277123,0.4648383024195937,1807.08,95.10947368421051,0.0,0.1681194004,0.017575515899999894,1.0,0.1807079999999998,7,8,6
9680.188434,1.0,0.0,0.0,0.0,2034.051299,-5.551115123125783e-17,0.0,0.0,0.166667,3.0,0.0,12000.0,2428.847512,3502.851217,0.0,12.0,0.8066823694999998,0.0,0.0,0.0,0.0,678.0170996666667,0.20240395933333327,0.2919042680833333,0.0,0.16950427491666664,1,7,2
1186.928037,1.0,2178.0,1546.5,631.5,0.0,1.0,1.0,0.333333,0.0,0.0,28.0,7000.0,2565.252377,300.0820540000001,0.0,12.0,0.1695611481428571,0.7100550960927203,0.289944903448486,2178.0,77.78571428571429,0.0,0.3664646252857143,0.04286886485714281,0.0,0.3111428571428571,8,0,6
85.05351500000006,1.0,1244.7,1018.98,225.72,1073.640822,1.0,1.0,0.583333,0.083333,1.0,20.0,16000.0,2326.997535,174.06125299999997,0.8333330000000001,12.0,0.005315844687500015,0.81865509695617,0.18134490224110777,1244.7,62.235,1073.640822,0.14543734593749996,0.010878828312499977,0.0,0.14489630137499998,8,0,6
2054.372848,1.0,833.28,0.0,833.28,0.0,1.0,0.0,1.0,0.0,0.0,24.0,4000.0,1020.782939,1329.038006,0.0,12.0,0.513593212,0.0,0.999999998799467,833.28,34.72,0.0,0.25519573475,0.3322595015,0.0,0.20832,3,1,0
60.83598299999994,0.454545,1151.45,0.0,1151.45,0.0,0.416667,0.0,0.333333,0.0,0.0,5.0,4000.0,1499.855842,39.38591599999995,0.1,12.0,0.015208995749999898,0.0,0.999999999132342,1151.45,230.28999999999996,0.0,0.3749639604999999,0.009846479000000019,0.0,0.2878625,3,1,8
1438.46998,1.0,0.0,0.0,0.0,88.40907500000003,-5.551115123125783e-17,0.0,0.0,0.083333,1.0,0.0,1500.0,298.435921,366.90327,0.0,12.0,0.9589799866666668,0.0,0.0,0.0,0.0,88.409075,0.19895728066666657,0.24460218,0.0,0.05893938333333332,2,3,7
5745.789490000001,1.0,0.0,0.0,0.0,965.726556,-5.551115123125783e-17,0.0,0.0,0.333333,6.0,0.0,13500.0,1684.800793,1779.683281,0.0,12.0,0.4256140362962963,0.0,0.0,0.0,0.0,160.95442599999998,0.12480005874074068,0.1318283911851852,0.0,0.0715353004444444,1,7,7
746.693629,1.0,615.2,0.0,615.2,0.0,1.0,0.0,0.916667,0.0,0.0,16.0,1000.0,1693.123192,815.025567,0.083333,12.0,0.746693629,0.0,0.9999999983738235,615.2,38.45,0.0,1.693123192,0.8150255670000001,0.0,0.6152000000000001,3,1,3
4183.877488,1.0,353.75,0.0,353.75,4137.147297,0.833333,0.0,0.833333,0.25,6.0,19.0,9000.0,8713.847904,1677.290468,0.0,12.0,0.4648752764444444,0.0,0.9999999971732905,353.75,18.618421052631575,689.5245495,0.9682053226666668,0.1863656075555555,0.0,0.4989885885555556,1,7,2
1140.787563,1.0,2796.54,2096.49,700.05,0.0,0.833333,0.166667,0.75,0.0,0.0,15.0,4500.0,2139.874585,260.66274699999997,0.0,12.0,0.2535083473333333,0.7496728097042513,0.25032718993861636,2796.54,186.43600000000004,0.0,0.4755276855555556,0.057925054888888855,0.0,0.6214533333333333,3,0,6
281.46952199999987,1.0,2500.03,2170.26,329.77,0.0,0.9166670000000001,0.9166670000000001,0.416667,0.0,0.0,25.0,12000.0,2463.043567,199.93676800000003,0.909091,12.0,0.02345579349999999,0.8680935825297724,0.13190641706933093,2500.03,100.0012,0.0,0.2052536305833333,0.016661397333333272,0.0,0.20833583333333328,8,0,6
73.50727099999995,1.0,890.45,890.45,0.0,0.0,1.0,1.0,0.0,0.0,0.0,17.0,8500.0,999.607298,171.6023560000001,0.363636,12.0,0.008647914235294096,0.9999999988769726,0.0,890.45,52.379411764705885,0.0,0.11760085858823527,0.02018851247058817,0.0,0.10475882352941168,6,0,6
2297.696272,1.0,2764.0,2589.9999999999995,174.0,284.17727,0.416667,0.25,0.25,0.083333,1.0,9.0,6000.0,651.8877620000001,800.040356,0.0,12.0,0.3829493786666667,0.9370477565350768,0.06295224310269987,2764.0,307.1111111111111,284.17727,0.1086479603333333,0.1333400593333333,0.0,0.508029545,6,0,6
1064.037564,0.9,55.51999999999998,0.0,55.51999999999998,0.0,0.4,0.0,0.3,0.0,0.0,4.0,4000.0,2427.690302,717.747014,0.0,10.0,0.266009391,0.0,0.9999999819883669,55.51999999999998,13.880000000000003,0.0,0.6069225755,0.1794367535,0.0,0.013880000000000003,2,3,8
2792.534256,1.0,9661.37,9661.37,0.0,0.0,0.416667,0.416667,0.0,0.0,0.0,12.0,8500.0,6000.763458,682.274622,0.0,12.0,0.3285334418823529,0.999999999896495,0.0,9661.37,805.1141666666666,0.0,0.7059721715294118,0.08026760258823529,0.0,1.1366317647058823,8,0,1
606.246031,0.909091,3875.9999999999995,2380.0,1496.0,914.843621,0.833333,0.166667,0.75,0.083333,1.0,21.0,6500.0,1745.666361,171.04424299999994,0.090909,12.0,0.09326862015384613,0.6140350875608784,0.3859649121804978,3876.0,184.57142857142856,914.843621,0.2685640555384615,0.026314498923076912,0.0,0.7370528647692308,8,0,6
65.2531819999997,0.36363600000000007,1027.41,1027.41,0.0,0.0,0.25,0.25,0.0,0.0,0.0,7.000000000000001,6000.0,1558.234063,165.82184799999993,0.666667,12.0,0.010875530333333272,0.9999999990266786,0.0,1027.41,146.77285714285716,0.0,0.2597056771666667,0.02763697466666659,0.0,0.17123500000000003,6,3,8
73.53279700000007,0.36363600000000007,1185.3,661.3,524.0,215.94522099999995,0.333333,0.166667,0.25,0.083333,1.0,6.0,2500.0,1558.325533,58.665764999999965,0.181818,12.0,0.029413118800000027,0.5579178262398398,0.44208217291634355,1185.3,197.55,215.945221,0.6233302131999999,0.023466305999999992,0.0,0.5604980883999999,6,3,8
23.956905000000006,0.636364,186.05000000000007,186.05,0.0,0.0,0.416667,0.416667,0.0,0.0,0.0,7.000000000000001,16500.0,410.7988619999999,209.04574200000002,1.0,12.0,0.0014519336363635893,0.9999999946251008,0.0,186.04999999999995,26.57857142857143,0.0,0.024896900727272686,0.012669438909090891,1.0,0.011275757575757495,7,8,8
4098.215967,1.0,0.0,0.0,0.0,1665.296793,-5.551115123125783e-17,0.0,0.0,0.25,4.0,0.0,7500.0,922.08551,1313.849047,0.0,12.0,0.5464287956,0.0,0.0,0.0,0.0,416.32419825,0.12294473466666661,0.1751798729333333,0.0,0.2220395724,2,3,7
1916.470203,1.0,380.0,0.0,380.0,0.0,0.5,0.0,0.416667,0.0,0.0,6.0,8500.0,577.2479230000001,439.337182,0.0,12.0,0.2254670827058823,0.0,0.9999999973679223,380.0,63.333333333333336,0.0,0.06791152035294107,0.05168672729411758,0.0,0.044705882352941095,3,1,8
21.639570999999933,1.0,191.69999999999993,0.0,191.7,0.0,0.666667,0.0,0.666667,0.0,0.0,16.0,7000.0,3692.246322,100.89451199999996,0.0,12.0,0.003091367285714186,0.0,0.9999999947831384,191.70000000000005,11.981250000000003,0.0,0.5274637602857143,0.014413501714285681,0.0,0.02738571428571418,3,1,0
841.398158,1.0,860.2,264.35,595.85,0.0,0.75,0.166667,0.666667,0.0,0.0,16.0,15500.0,1198.790549,194.362209,0.0,12.0,0.05428375212903219,0.3073122526071701,0.6926877462301491,860.2,53.7625,0.0,0.07734132574193542,0.012539497354838725,0.0,0.05549677419354837,3,1,0
3857.747562,1.0,777.92,391.45,386.47,274.019905,1.0,0.08333299999999999,1.0,0.083333,1.0,39.0,6500.0,5845.78102,1151.418293,0.0,12.0,0.593499624923077,0.5032008426275185,0.49679915608612646,777.9200000000001,19.946666666666665,274.019905,0.8993509261538462,0.1771412758461538,0.0,0.16183690846153842,3,1,6
1920.231187,1.0,167.08000000000004,167.07999999999998,0.0,132.90266199999996,0.166667,0.166667,0.0,0.166667,2.0,2.0,2300.0,625.5326339999999,472.309554,0.0,12.0,0.8348831247826087,0.9999999940148432,0.0,167.08000000000004,83.54,66.45133100000001,0.2719707104347826,0.20535198,0.0,0.1304272443478261,6,3,7
304.66491700000006,1.0,2601.67,2508.57,93.10000000000002,0.0,0.666667,0.5833329999999999,0.08333299999999999,0.0,0.0,18.0,4000.0,2875.007088,150.18435399999998,0.166667,12.0,0.07616622925,0.9642152921145977,0.03578470750107954,2601.67,144.53722222222223,0.0,0.718751772,0.03754608850000002,0.0,0.6504175,6,0,6
1.753240999999889,0.571429,0.0,0.0,0.0,390.92983000000004,-5.551115123125783e-17,0.0,0.0,0.142857,2.0,0.0,3000.0,704.7895209999999,46.39661899999999,1.0,7.0,0.0005844136666666166,0.0,0.0,0.0,0.0,195.464915,0.23492984033333333,0.015465539666666583,1.0,0.1303099433333333,7,8,8
1.5990529999999126,0.27272699999999994,188.0,188.0,0.0,149.16702399999997,0.08333300000000005,0.08333299999999999,0.0,0.083333,1.0,1.0,3000.0,356.4659589999999,19.32903399999998,0.0,12.0,0.0005330176666665798,0.9999999946808513,0.0,188.0,188.0,149.167024,0.1188219863333333,0.006443011333333304,0.0,0.1123890079999999,6,3,8
7422.444145000001,1.0,148.28999999999996,148.28999999999996,0.0,9313.095186,0.08333300000000005,0.08333299999999999,0.0,0.416667,17.000000000000004,2.0,9000.0,2299.218749,2988.430055,0.0,12.0,0.8247160161111111,0.9999999932564572,0.0,148.28999999999996,74.145,547.8291285882353,0.2554687498888889,0.3320477838888889,0.0,1.0512650206666667,1,7,2
198.31396999999993,0.909091,487.61,487.61,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,8.0,3000.0,90.17190000000028,198.00010599999996,0.0,12.0,0.0661046566666666,0.9999999979491809,0.0,487.61,60.95125,0.0,0.03005730000000001,0.06600003533333332,0.0,0.1625366666666666,6,3,8
2712.176691,1.0,0.0,0.0,0.0,1835.81077,-5.551115123125783e-17,0.0,0.0,0.416667,12.0,0.0,3000.0,659.7611100000001,1053.773309,0.0,12.0,0.9040588970000001,0.0,0.0,0.0,0.0,152.98423083333333,0.21992037000000003,0.3512577696666666,0.0,0.6119369233333334,2,7,7
14.434807999999975,1.0,237.48000000000002,0.0,237.48,0.0,1.0,0.0,1.0,0.0,0.0,12.0,2500.0,216.92269799999985,169.95303,1.0,12.0,0.005773923199999975,0.0,0.9999999957890395,237.48000000000002,19.79,0.0,0.08676907919999999,0.06798121200000001,1.0,0.09499200000000002,7,8,0
1376.24407,1.0,0.0,0.0,0.0,501.208665,-5.551115123125783e-17,0.0,0.0,0.25,4.0,0.0,1500.0,685.2289469999998,339.660618,0.0,12.0,0.9174960466666666,0.0,0.0,0.0,0.0,125.30216625,0.456819298,0.226440412,0.0,0.33413910999999996,2,3,7
164.6848359999999,1.0,622.9,622.9,0.0,464.882608,0.545455,0.545455,0.0,0.090909,1.0,7.000000000000001,3000.0,825.9295310000001,171.750543,0.1,11.0,0.05489494533333328,0.999999998394606,0.0,622.9,88.98571428571428,464.882608,0.2753098436666666,0.05725018100000001,0.0,0.3625942026666666,6,3,8
2837.112414,1.0,0.0,0.0,0.0,99.96550300000001,-5.551115123125783e-17,0.0,0.0,0.083333,1.0,0.0,8000.0,660.781751,803.189729,0.0,12.0,0.35463905175,0.0,0.0,0.0,0.0,99.965503,0.082597718875,0.10039871612500001,0.0,0.012495687874999994,2,3,7
931.047119,1.0,494.0,444.0,50.0,0.0,0.333333,0.25,0.08333299999999999,0.0,0.0,7.000000000000001,4000.0,415.1393929999999,354.783499,0.0,12.0,0.2327617797499999,0.8987854232818109,0.10121457469358575,494.0,70.57142857142857,0.0,0.1037848482499999,0.08869587475000001,0.0,0.12349999999999994,6,3,8
438.7531469999999,1.0,1252.1,1057.1,195.0,0.0,1.0,1.0,0.416667,0.0,0.0,21.0,6500.0,867.534492,172.36394099999995,0.0,12.0,0.06750048415384607,0.8442616397697774,0.15573835943177983,1252.1,59.62380952380952,0.0,0.13346684492307687,0.026517529384615324,0.0,0.19263076923076916,6,0,6
364.39874499999996,1.0,1087.66,561.06,526.6,0.0,0.9166670000000001,0.5833329999999999,0.833333,0.0,0.0,22.0,3000.0,763.738703,189.95372299999997,0.0,12.0,0.1214662483333333,0.5158413470056438,0.4841586520742567,1087.66,49.43909090909092,0.0,0.2545795676666667,0.06331790766666662,0.0,0.3625533333333333,3,1,0
2135.365916,1.0,0.0,0.0,0.0,1884.671403,-5.551115123125783e-17,0.0,0.0,0.166667,3.0,0.0,3000.0,565.655851,659.678948,0.0,12.0,0.7117886386666668,0.0,0.0,0.0,0.0,628.223801,0.18855195033333333,0.2198929826666666,0.0,0.628223801,2,3,7
27.164387999999917,1.0,554.35,464.63,89.72000000000003,0.0,1.0,1.0,0.166667,0.0,0.0,16.0,3000.0,446.72261300000014,145.30686500000013,0.272727,12.0,0.009054795999999976,0.8381527900457242,0.1618472081499931,554.35,34.646875,0.0,0.1489075376666666,0.048435621666666595,0.0,0.1847833333333333,6,0,0
468.6934489999999,1.0,4930.68,4012.0000000000005,918.68,0.0,1.0,0.416667,1.0,0.0,0.0,40.0,12000.0,4552.742211,217.937998,0.8333330000000001,12.0,0.0390577874166666,0.8136808714388926,0.1863191283591732,4930.68,123.267,0.0,0.3793951842499999,0.018161499833333317,0.0,0.41089,8,0,6
1080.956258,1.0,386.78,386.78,0.0,2208.470306,0.333333,0.333333,0.0,0.333333,7.0,7.000000000000001,2600.0,3078.374295,402.102876,0.090909,12.0,0.4157524069230769,0.9999999974145508,0.0,386.78,55.25428571428571,315.495758,1.1839901134615385,0.1546549523076923,0.0,0.9981731946153846,6,3,7
2849.47477,1.0,574.92,0.0,574.92,0.0,1.0,0.0,1.0,0.0,0.0,12.0,2500.0,3909.1509050000004,5092.7993,0.0,12.0,1.139789908,0.0,0.9999999982610461,574.92,47.91,0.0,1.563660362,2.03711972,0.0,0.2299679999999999,3,1,3
584.287125,0.818182,0.0,0.0,0.0,918.151142,-5.551115123125783e-17,0.0,0.0,0.083333,2.0,0.0,1000.0,1029.191073,277.371035,0.125,12.0,0.5842871249999999,0.0,0.0,0.0,0.0,459.075571,1.029191073,0.277371035,0.0,0.918151142,2,3,7
3304.829014,1.0,2577.7,2577.7,0.0,0.0,0.583333,0.5833329999999999,0.0,0.0,0.0,23.0,5000.0,1411.392046,770.484199,0.0,12.0,0.6609658028,0.9999999996120572,0.0,2577.7,112.07391304347826,0.0,0.2822784091999999,0.1540968398,0.0,0.51554,6,0,6
39.66522400000031,1.0,265.91999999999996,0.0,265.92,0.0,0.9166670000000001,0.0,0.916667,0.0,0.0,11.0,2000.0,295.6769649999999,136.23425700000007,0.363636,12.0,0.019832612000000027,0.0,0.9999999962401489,265.9200000000001,24.174545454545452,0.0,0.14783848250000003,0.06811712850000001,0.0,0.13295999999999997,3,1,0
83.27970800000003,0.545455,899.73,899.73,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,5.0,8000.0,1846.833247,136.93428800000004,1.0,12.0,0.010409963500000008,0.9999999988885557,0.0,899.73,179.94600000000003,0.0,0.23085415587500002,0.017116785999999995,1.0,0.11246625000000005,7,8,8
227.63607300000012,1.0,3050.64,1070.12,1980.52,0.0,1.0,0.666667,0.916667,0.0,0.0,46.0,8000.0,2597.767395,168.62182799999994,0.363636,12.0,0.02845450912499997,0.3507854088483775,0.6492145908232487,3050.64,66.31826086956521,0.0,0.324720924375,0.021077728500000004,0.0,0.38133,8,0,6
928.666372,1.0,0.0,0.0,0.0,1148.992175,-5.551115123125783e-17,0.0,0.0,0.5,6.0,0.0,1000.0,1374.841601,392.678144,0.0,12.0,0.9286663720000001,0.0,0.0,0.0,0.0,191.49869583333336,1.3748416010000002,0.3926781439999999,0.0,1.148992175,2,3,7
57.76435399999991,0.545455,454.19999999999993,0.0,454.2,0.0,0.5,0.0,0.416667,0.0,0.0,15.0,10500.0,712.993271,164.374194,0.25,12.0,0.005501367047618999,0.0,0.9999999977990228,454.20000000000005,30.279999999999994,0.0,0.067904121047619,0.015654685142857117,0.0,0.04325714285714277,3,1,8
116.62667899999997,1.0,533.99,178.8,355.19,0.0,0.9166670000000001,0.5,0.666667,0.0,0.0,32.0,4000.0,606.890738,169.51479299999994,0.0,12.0,0.029156669749999975,0.3348377304166038,0.6651622677109117,533.99,16.687187499999993,0.0,0.15172268449999998,0.04237869825000001,0.0,0.13349750000000005,3,1,0
8787.333948,1.0,0.0,0.0,0.0,7446.549595,-5.551115123125783e-17,0.0,0.0,0.166667,2.0,0.0,12000.0,1919.111579,3017.638941,0.0,12.0,0.7322778289999999,0.0,0.0,0.0,0.0,3723.2747975,0.1599259649166666,0.25146991175,0.0,0.6205457995833333,1,7,2
4007.32326,1.0,3333.95,1317.01,2016.94,513.286838,1.0,0.5,1.0,0.083333,2.0,91.0,6000.0,6967.667428,2158.446633,0.0,12.0,0.6678872100000001,0.3950299193464119,0.6049700803541782,3333.95,36.63681318681319,256.643419,1.1612779046666666,0.3597411055,0.0,0.6412061396666666,8,0,6
972.665818,1.0,10549.19,9180.41,1368.78,0.0,1.0,1.0,1.0,0.0,0.0,248.0,9000.0,10114.18854,209.88163900000006,1.0,12.0,0.10807397977777772,0.8702478578099125,0.12975214209473052,10549.19,42.537056451612905,0.0,1.1237987266666665,0.023320182111111087,1.0,1.1721322222222224,8,5,1
697.525591,1.0,462.38,45.64999999999998,416.73,345.32719999999995,0.5,0.08333299999999999,0.5,0.083333,1.0,12.0,1000.0,134.93859399999997,376.703445,0.0,12.0,0.697525591,0.0987283184853836,0.9012716793513391,462.38,38.531666666666666,345.3272,0.13493859400000002,0.3767034449999999,0.0,0.8077072000000001,3,1,3
4279.153917,1.0,1006.17,1006.17,0.0,0.0,0.3,0.3,0.0,0.0,0.0,9.0,7500.0,836.921157,920.73478,0.0,10.0,0.5705538555999999,0.9999999990061321,0.0,1006.17,111.79666666666668,0.0,0.11158948759999998,0.12276463733333332,0.0,0.13415599999999994,6,3,7
920.922411,1.0,1227.93,459.55,768.38,0.0,0.9166670000000001,0.166667,0.916667,0.0,0.0,15.0,8500.0,2219.82375,224.32809099999997,0.0,12.0,0.10834381305882351,0.3742477173989985,0.6257522817868448,1227.93,81.86200000000001,0.0,0.26115573529411773,0.026391540117646994,0.0,0.1444623529411765,3,1,0
3308.148118,1.0,3767.75,160.0,3607.75,2567.221138,0.9166670000000001,0.08333299999999999,0.833333,0.083333,4.0,84.0,3000.0,3396.558042,4540.641433,0.0,12.0,1.1027160393333333,0.04246566251941719,0.9575343372143834,3767.75,44.85416666666666,641.8052845,1.132186014,1.5135471443333333,0.0,2.111657046,8,0,3
19.945713999999953,0.27272699999999994,170.0,170.00000000000006,0.0,0.0,0.08333300000000005,0.08333299999999999,0.0,0.0,0.0,1.0,6500.0,734.613034,166.05761700000005,1.0,12.0,0.003068571384615304,0.9999999941176472,0.0,170.0,170.0,0.0,0.11301738984615378,0.02554732569230761,1.0,0.02615384615384614,7,8,8
868.98325,0.818182,1104.65,1104.65,0.0,1180.074937,0.416667,0.416667,0.0,0.166667,2.0,8.0,1800.0,1962.562543,579.554418,0.0,12.0,0.4827684722222222,0.9999999990947359,0.0,1104.65,138.08125,590.0374685,1.0903125238888889,0.3219746766666667,0.0,1.2692916316666667,6,3,7
0.0012139999998908024,0.18181800000000004,0.0,0.0,0.0,39.61041499999999,-5.551115123125783e-17,0.0,0.0,0.083333,1.0,0.0,7500.0,231.08161599999994,0.1170359999999846,0.0,12.0,1.6186666668138727e-07,0.0,0.0,0.0,0.0,39.61041499999999,0.030810882133333273,1.5604800000013075e-05,0.0,0.005281388666666609,2,3,8
311.35699999999997,0.818182,2283.07,2283.0699999999997,0.0,0.0,0.666667,0.666667,0.0,0.0,0.0,18.0,9000.0,2395.548466,178.05432899999994,1.0,12.0,0.03459522222222222,0.9999999995619935,0.0,2283.07,126.83722222222224,0.0,0.2661720517777778,0.019783814333333316,1.0,0.2536744444444445,7,8,6
21.986298000000033,0.454545,568.78,208.77999999999997,360.0,0.0,0.416667,0.08333299999999999,0.333333,0.0,0.0,10.0,3800.0,1448.573986,83.66649900000004,0.0,12.0,0.005785867894736785,0.3670663518986843,0.6329336463422806,568.78,56.878,0.0,0.3812036805263158,0.022017499736842083,0.0,0.14967894736842102,3,3,8
1245.890862,1.0,5380.3,3976.99,1403.31,0.0,0.833333,0.5,0.75,0.0,0.0,32.0,4500.0,6133.623121,442.215058,0.1,12.0,0.276864636,0.7391762539748384,0.260823745838934,5380.299999999999,168.13437499999998,0.0,1.363027360222222,0.09827001288888881,0.0,1.1956222222222224,8,0,6
867.444685,1.0,8751.49,6206.99,2544.5,0.0,1.0,1.0,0.666667,0.0,0.0,63.0,4000.0,8622.953253,209.975643,1.0,12.0,0.21686117125,0.7092495105737138,0.29075048931190395,8751.49,138.9125396825397,0.0,2.15573831325,0.052493910749999984,1.0,2.1878725,8,8,1
8625.355309,1.0,1945.95,0.0,1945.9499999999998,8004.403258,0.833333,0.0,0.833333,0.5,15.0,50.0,12000.0,3732.923009,3577.000998,0.0,12.0,0.7187796090833334,0.0,0.999999999485226,1945.95,38.919,533.6268838666667,0.3110769174166666,0.2980834165,0.0,0.8291961048333334,1,7,2
31.97319399999992,0.545455,94.52999999999997,94.52999999999997,0.0,0.0,0.08333300000000005,0.08333299999999999,0.0,0.0,0.0,2.0,2100.0,114.6149670000002,140.16960600000004,0.0,12.0,0.015225330476190402,0.9999999894213478,0.0,94.52999999999997,47.265,0.0,0.054578555714285715,0.06674743142857142,0.0,0.04501428571428567,6,3,8
112.97315099999992,1.0,0.0,0.0,0.0,152.48384599999997,-5.551115123125783e-17,0.0,0.0,0.083333,1.0,0.0,6000.0,552.9387829999998,207.92080799999997,0.0,12.0,0.01882885849999999,0.0,0.0,0.0,0.0,152.483846,0.09215646383333331,0.03465346800000002,0.0,0.02541397433333331,2,3,8
1337.162883,1.0,4544.48,2384.44,2160.04,0.0,0.75,0.08333299999999999,0.666667,0.0,0.0,25.0,7500.0,3394.95009,380.300298,0.083333,12.0,0.1782883844,0.5246892932690452,0.47531070651166374,4544.48,181.7792,0.0,0.452660012,0.05070670639999997,0.0,0.6059306666666666,8,0,6
1738.553751,1.0,0.0,0.0,0.0,90.19537600000001,-5.551115123125783e-17,0.0,0.0,0.166667,3.0,0.0,1800.0,440.3362199999999,581.499966,0.0,12.0,0.9658631950000001,0.0,0.0,0.0,0.0,30.065125333333327,0.24463123333333328,0.3230555366666666,0.0,0.05010854222222222,2,3,7
449.5560409999998,0.454545,143.0,143.0,0.0,1135.028534,0.08333300000000005,0.08333299999999999,0.0,0.25,4.0,2.0,5000.0,4723.998143,351.230553,0.0,12.0,0.08991120819999998,0.9999999930069932,0.0,143.0,71.5,283.7571335,0.9447996286,0.0702461106,0.0,0.2556057068,6,3,8
1227.548135,1.0,322.0,0.0,322.0,0.0,0.583333,0.0,0.583333,0.0,0.0,13.0,1000.0,133.36142999999993,9285.151136,0.0,12.0,1.227548135,0.0,0.9999999968949851,322.0,24.769230769230774,0.0,0.13336143,9.285151136,0.0,0.32199999999999995,0,6,3
48.213486999999986,1.0,403.1,403.1,0.0,0.0,0.666667,0.666667,0.0,0.0,0.0,8.0,7000.0,341.19638899999995,158.74170400000003,0.666667,12.0,0.006887641,0.999999997519226,0.0,403.1,50.3875,0.0,0.04874234128571414,0.022677386285714196,0.0,0.057585714285714185,6,0,8
58.949863999999934,1.0,2074.57,998.17,1076.4,0.0,0.9166670000000001,0.5833329999999999,0.5,0.0,0.0,25.0,6000.0,1694.490864,138.9515510000001,0.333333,12.0,0.009824977333333318,0.4811454901588543,0.5188545093587891,2074.57,82.98280000000001,0.0,0.282415144,0.023158591833333297,0.0,0.3457616666666667,3,0,6
1367.479599,0.818182,12375.0,0.0,12375.0,0.0,0.75,0.0,0.75,0.0,0.0,9.0,16500.0,15246.115940000002,295.779348,1.0,12.0,0.0828775514545454,0.0,0.9999999999199645,12375.0,1374.9999999999998,0.0,0.9240070266666668,0.017926021090909017,1.0,0.75,4,5,1
2920.392514,1.0,2673.73,1221.6,1452.13,5573.509394,1.0,0.333333,1.0,0.5,13.0,59.0,15000.0,3319.325665,649.154698,0.0,12.0,0.1946928342666666,0.4568898129366504,0.5431101866888639,2673.73,45.31745762711864,428.7314918461538,0.2212883776666666,0.04327697986666662,0.0,0.5498159596,1,0,6
6462.461789000001,1.0,479.98,479.98,0.0,6700.497558,0.08333300000000005,0.08333299999999999,0.0,0.25,7.0,1.0,10500.0,2373.476104,1834.125873,0.0,12.0,0.6154725513333333,0.9999999979165801,0.0,479.98,479.98,957.2139368571428,0.22604534323809516,0.1746786545714285,0.0,0.6838550055238096,1,7,2
1887.119184,1.0,2450.73,1450.73,1000.0,0.0,0.583333,0.166667,0.416667,0.0,0.0,13.0,4200.0,1534.31902,612.83515,0.0,12.0,0.4493140914285714,0.5919583142198618,0.40804168537215446,2450.73,188.5176923076923,0.0,0.3653140523809524,0.1459131309523809,0.0,0.5835071428571429,6,0,6
